latitude,longitude,name,price,property_type,month,country_code,suburb,rating,city,availability,minimum_nights,maximum_nights,room_type,bedrooms,bathrooms,amenities_count,number_of_reviews
41.03046,28.98602,Good apartment without any noises,227,Apartment,2,TR,Cihangir,5,Unknown,,2,45,Entire home/apt,1.0,1.0,8,0
19.72096,-155.0981,Oma'oma'o Falls ~ Pristine Private Home,200,House,3,US,Island of Hawaiʻi,5,Unknown,,4,60,Entire home/apt,2.0,2.0,17,7
45.4918,-73.58377,Cozy 2BR condo in Montreal Downtown,200,Condominium,3,CA,Downtown Montreal,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,46,6
20.71154,-156.44503,"Kamaole Sands #7-305 1Bd/2Ba, Inner Court, Large Lanai, Near Beach, Sleeps 4",171,Condominium,3,US,Maui,5,Unknown,,3,29,Entire home/apt,1.0,2.0,28,0
45.49505,-73.56017,2 bedroom accommodation in Griffintown,99,Apartment,3,CA,Le Sud-Ouest,5,Unknown,,2,1125,Entire home/apt,2.0,1.0,30,6
41.40442,2.21544,"In front of the sea, terrace close Congress center",330,Apartment,3,ES,Diagonal Mar - La Mar Bella,5,Unknown,,3,31,Entire home/apt,4.0,2.0,21,1
21.3407,-157.87374,Nice comfortable bedroom A with private bathroom,89,Guesthouse,3,US,Kalihi Valley,5,Unknown,,1,1125,Private room,1.0,1.0,14,1
40.79598,-73.97417,"UWS Apt., Close to Museums, Subways & Central Pk.",210,Apartment,3,US,Manhattan,5,Unknown,,1,7,Entire home/apt,1.0,1.0,5,0
-22.968501598218552,-43.39057377606943,Cobertura Duplex Barra,351,Apartment,2,BR,Barra da Tijuca,5,Unknown,,2,1125,Entire home/apt,3.0,3.0,14,0
41.14864,-8.65366,New! River Park Apartment. | Douro River view!,60,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,36,1
41.40953,2.17424,Eric Vökel Boutique Apartments - Sagrada Familia Suites - 2 Bedroom 2 Bathrooms Apartment,140,Apartment,3,ES,Eixample,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,19,1
20.69657,-156.43838,"Wailea Ekahi #53C Hawaiian Beachfront, 1575 Sqft. Townhome, Renovated!",553,Condominium,3,US,Maui,5,Unknown,,3,29,Entire home/apt,2.0,2.5,27,0
45.5021,-73.57847,Welcome to a homely room in heart of downtown MTL,39,Apartment,3,CA,Downtown Montreal,5,Unknown,,1,7,Private room,1.0,1.0,9,6
-33.87569,151.22573,Views To Die For// Studio Rushcutters Bay // Free Parking,90,Apartment,3,AU,Elizabeth Bay/Rushcutters Bay,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,24,9
41.03789,28.99014,Exclusivity in Istanbul City View,1192,Apartment,2,TR,Beyoglu,5,Unknown,,2,180,Entire home/apt,1.0,1.5,24,1
22.31091,114.17068,"Today Apartment 多利公寓#4A3 @油麻地,獨立浴室,有窗,有電梯,免費WI-FI",1123,Apartment,3,HK,Mong Kok,5,Unknown,,1,1125,Private room,1.0,1.0,16,3
-33.8871,151.27117,Spacious Bondi Beach Studio- 600m from the beach,161,Apartment,3,AU,Bondi Beach,5,Unknown,,5,14,Entire home/apt,0.0,1.0,13,1
41.42322,2.20206,Rooms in Barcelona (3 people=2 rooms),25,Apartment,3,ES,Sant Martí,5,Unknown,,1,1125,Private room,2.0,1.0,27,38
41.38394,2.18541,BCN11# Double room with bathroom A/C,40,Apartment,3,ES,Ciutat Vella,5,Unknown,,1,1125,Private room,1.0,1.0,26,13
41.37051,2.15861,Cozy room near Montjuic and city center,16,Apartment,3,ES,Sants-Montjuïc,5,Unknown,,20,1125,Private room,1.0,1.0,26,0
-22.96270333534132,-43.17083635806168,Loft totalmente reformado,250,Apartment,2,BR,Leme,5,Unknown,,2,30,Entire home/apt,0.0,1.0,6,1
41.03547,28.98678,"Tatlı, huzurlu",301,Apartment,2,TR,Taksim,5,Unknown,,3,15,Entire home/apt,1.0,1.0,14,1
41.37108,2.13371,Acogedor loft en Barcelona,70,Apartment,3,ES,Sants-Montjuïc,5,Unknown,,2,2,Entire home/apt,1.0,1.0,16,1
41.01008,28.9416,伊斯坦布尔伊人之家female only(提供女游客全境保护作家客厅文化沙龙导游土耳其旅游注意事项),58,Bed and breakfast,2,TR,Fatih,5,Unknown,,1,1125,Shared room,1.0,1.0,53,3
45.52003,-73.58686,Large bright room in a loft + rooftop !!,40,Apartment,3,CA,Le Plateau-Mont-Royal,5,Unknown,,2,1125,Private room,1.0,1.0,28,2
-22.916267467623452,-43.18059581291919,3store apartment for vacations,791,Apartment,2,BR,Lapa,5,Unknown,,1,1125,Entire home/apt,3.0,3.0,5,1
22.30781,114.16521,A warm and affordable room in Hong Kong,400,Apartment,3,HK,Tai Kok Sui,5,Unknown,,2,40,Private room,1.0,1.0,9,4
41.02099,29.0198,cosy room in uskudar,53,Apartment,2,TR,Üsküdar,5,Unknown,,1,1125,Private room,1.0,1.0,16,1
41.04658,28.99911,live in a painting atelier,74,Apartment,2,TR,Beşiktaş,5,Unknown,,4,1125,Private room,1.0,1.0,11,0
41.16228,-8.61354,NAYA - Downtown Guesthouse - Suite Timor,80,House,2,PT,,5,Unknown,,1,31,Private room,1.0,1.0,45,2
22.28124,114.12584,"泓都3座,位于港岛坚尼地城,近地铁和海边,中高档住宅｡V:mengmengustc9916",196,House,3,HK,Central & Western District,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,15,1
45.48982,-73.56794,Chic 1BR in Griffintown Floor #2 by Sonder,81,Apartment,3,CA,Little Burgundy,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,32,0
40.99244,28.83392,Panorama Hanı,74,Apartment,2,TR,,5,Unknown,,1,1125,Shared room,1.0,1.0,15,1
-33.88191,151.21766,Relax on the Terrace of a Darlinghurst Home,151,Townhouse,3,AU,Paddington,7,Unknown,,3,28,Private room,1.0,1.0,47,104
41.00334,28.97221,Yakut Hotel,359,Boutique hotel,2,TR,Sultanahmet,5,Unknown,,1,1125,Private room,1.0,1.0,10,0
41.03946,28.98075,"Taksim, Beyoğlu, Turkey Deluxe Room Sq. 3 Min.Walk",111,Boutique hotel,2,TR,Taksim,5,Unknown,,1,1125,Private room,1.0,1.0,21,1
22.3094,114.17044,Deluxe one bed room suite - 5,1798,Serviced apartment,3,HK,Mong Kok,5,Unknown,,1,1125,Private room,1.0,1.0,9,0
41.03104,28.94787,Old City Cozy Room with Private bathroom in Balat,237,Boutique hotel,2,TR,Fatih,5,Unknown,,2,1125,Private room,1.0,1.0,17,0
45.5028,-73.56408,"Enchanting Oasis, nestled in Downtown Montreal",350,Loft,3,CA,Downtown Montreal,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,21,31
40.72165,-73.98573,Charming Private Studio in LES,160,Apartment,3,US,Manhattan,5,Unknown,,2,1125,Entire home/apt,0.0,1.0,7,6
45.50868,-73.63037,Appartment Loft style,38,Apartment,3,CA,Cote-des-Neiges-Notre-Dame-de-Grace,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,10,7
41.00282,28.9719,BRIGHT DOUBLE ROOM 2- Sultanahmet,121,Apartment,2,TR,Fatih,6,Unknown,,1,1125,Entire home/apt,1.0,1.0,24,56
45.55683,-73.63073,La Joie appartement,60,Apartment,3,CA,Ahuntsic-Cartierville,5,Unknown,,2,5,Entire home/apt,1.0,1.0,8,0
41.14919,-8.60645,Santa Catarina Downtown III,200,Apartment,2,PT,,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,34,0
-33.9003,151.25503,"Perfect Location, Apt Close to Tamarama and Bondi",139,Apartment,3,AU,Waverly,5,Unknown,,3,10,Entire home/apt,1.0,1.0,24,2
22.28088,114.2209,Dorm 3baths SohoEast......,251,Apartment,3,HK,Eastern District,5,Unknown,,3,1125,Shared room,1.0,3.0,9,2
-22.96448298680193,-43.181273988604175,Apto ótimo ponto Copacabana! Aconchegante e lindo!,201,Apartment,2,BR,Copacabana,5,Unknown,,1,10,Entire home/apt,1.0,1.0,24,0
41.37547,2.1254,Apartment For Rent Near Camp Nou,105,Apartment,3,ES,Sants-Montjuïc,5,Unknown,,3,90,Entire home/apt,3.0,2.0,16,32
22.51521,114.0726,【福田口岸/香港落马洲】精品舒适一居室,393,House,3,CN,,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,10,0
-22.967766385724676,-43.1819181446616,"Sleek, luxurious, in Copacabana",224,Apartment,2,BR,Copacabana,5,Unknown,,4,365,Entire home/apt,1.0,1.0,17,24
45.52502,-73.552,Studio downtown montreal,60,Apartment,3,CA,Gay Village,5,Unknown,,3,1125,Entire home/apt,0.0,1.0,14,0
22.28563,114.14999,"Cozy room at Hollywood Road, Sheung Wan.",298,Bed and breakfast,3,HK,Central & Western District,5,Unknown,,1,22,Private room,1.0,1.0,7,0
45.52022,-73.57736,8br DUPLEX in Plateau Mont Royal!,199,Apartment,3,CA,Le Plateau-Mont-Royal,5,Unknown,,1,1125,Entire home/apt,8.0,2.0,16,0
45.53088,-73.56501,Plateau room for rent / chambre a louer Plateau,20,Apartment,3,CA,Le Plateau,5,Unknown,,5,1125,Private room,1.0,1.0,13,2
45.46914,-73.57036,Quiet 2 bedrooms condo near LaSalle metro station.,55,Condominium,3,CA,Verdun,5,Unknown,,14,31,Entire home/apt,2.0,1.0,17,1
-33.88235,151.19699,Super convenient entire apartment near Sydney CBD!,151,Apartment,3,AU,Ultimo,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,24,3
45.4876,-73.56739,Bright 1BR in Griffintown Floor #4 by Sonder,76,Apartment,3,CA,Little Burgundy,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,32,0
45.51793,-73.65559,Entire 1 bedroom apt. in Town Mount-Royal,50,Apartment,3,CA,Mont-Royal,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,29,3
41.37972,2.14671,Excelente apartamento con perfecta ubicación..,30,Apartment,3,ES,Eixample,5,Unknown,,1,1125,Private room,1.0,1.0,22,3
-22.97518519124278,-43.18988253059425,Apartamento em Copacabana,1201,Apartment,2,BR,Copacabana,5,Unknown,,2,7,Entire home/apt,3.0,1.5,12,0
40.893860000000004,29.35227,Cozy house 10 min from SAW airport w/ King Bed,79,Apartment,2,TR,,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,14,2
41.15555,-8.61242,Belinha Apartments - Lapa Studio,60,Apartment,2,PT,,5,Unknown,,2,30,Entire home/apt,1.0,1.0,13,1
41.04902,28.98763,Affordable Room Attached Private Balcony,63,Apartment,2,TR,Şişli,5,Unknown,,10,365,Private room,1.0,1.0,11,0
41.03526,28.97597,"Central suite near Taksim, istiklal",475,Boutique hotel,2,TR,Taksim,5,Unknown,,3,1125,Private room,1.0,1.0,3,0
-33.77811,151.00081,"原始森林渡假屋:4号独立房间,双人床,写字桌,舒适自然环境｡",60,Villa,3,AU,,5,Unknown,,1,1125,Private room,1.0,1.0,23,1
19.42408,-155.2075,Popular Rainforest Hideaway,258,House,3,US,Island of Hawaiʻi,5,Unknown,,2,1125,Entire home/apt,4.0,2.0,24,38
22.28203,114.18655,#S4銅鑼灣百德大廈D座公寓式住宅,447,Apartment,3,HK,Eastern District,5,Unknown,,28,1125,Private room,1.0,1.0,12,0
41.02324,29.02179,İstanbulun en merkezi ve tarihi ilçesinde yaşam,132,Apartment,2,TR,Üsküdar,5,Unknown,,1,15,Private room,2.0,1.0,18,0
22.28023,114.18681,Causeway bay serviced apartment max for 3 people,1201,Serviced apartment,3,HK,Wan Chai District,5,Unknown,,1,8,Entire home/apt,0.0,1.0,13,0
22.29561,114.17367,3 Persons Room +Private Bathroom ( 3 人家庭房+私人浴室),416,Guesthouse,3,HK,Tsim Sha Tsui,5,Unknown,,1,30,Private room,1.0,1.0,11,7
41.38043,2.17628,2-bedroom apartment in the Old Town,46,Apartment,3,ES,Ciutat Vella,5,Unknown,,31,365,Entire home/apt,2.0,1.0,10,0
-22.936446353750036,-43.18305558212906,"Apt moderno, completo e bem localizado.",261,Apartment,2,BR,Laranjeiras,5,Unknown,,3,60,Entire home/apt,2.0,2.0,23,1
21.28633,-157.83423,Waikiki Private Close to Everything,85,Condominium,3,US,Honolulu,5,Unknown,,5,1125,Private room,1.0,1.0,23,2
22.29686,114.17228,friends gathering apartment,981,Apartment,3,HK,Tsim Sha Tsui,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,13,2
41.15693,-8.60981,Camões Executive Flat (w/ Air conditioning),45,Apartment,2,PT,,5,Unknown,,3,90,Entire home/apt,1.0,1.0,30,3
-22.93181130274821,-43.23208916164074,Room/private bathroom near Maracanã,127,Apartment,2,BR,Tijuca,5,Unknown,,2,30,Private room,1.0,1.0,20,3
40.81595,-73.9447,Cozy Harlem Home,125,Apartment,3,US,Manhattan,5,Unknown,,1,1125,Private room,1.0,1.0,3,0
41.40385,2.21503,Luxury 2 bedroom apartment infront of the beach,72,Apartment,3,ES,Diagonal Mar - La Mar Bella,5,Unknown,,32,1125,Entire home/apt,2.0,1.0,15,0
41.07217,29.04138,BirdhouseA :),58,House,2,TR,Beşiktaş,5,Unknown,,1,3,Private room,1.0,1.0,15,0
41.15787,-8.6288,DA'Home - Boavista Beautiful Apartment,55,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,31,5
41.38714,2.16764,Pulitzer Extra- Read all about our experiences!,150,Boutique hotel,3,ES,Eixample,5,Unknown,,1,1125,Private room,1.0,1.0,42,0
41.02829,28.9734,Amazing Terrace view in Galata,527,Apartment,2,TR,Karaköy,5,Unknown,,2,1125,Entire home/apt,2.0,2.0,15,0
41.03692,28.97943,★BABU HOUSE ★ Bed in Mixed Dormitory ★ Taksim ★,79,Aparthotel,2,TR,Taksim,5,Unknown,,1,30,Shared room,1.0,1.0,10,0
41.05695,28.99243,Sisli Fulya'da keyifli  bir ev,148,Serviced apartment,2,TR,Şişli,5,Unknown,,1,1125,Private room,1.0,1.0,12,0
22.28698,114.15223,Cozy Studio In the Heart of Hong Kong,298,Apartment,3,HK,Central & Western District,5,Unknown,,1,7,Entire home/apt,0.0,1.0,18,3
22.28333,114.14112,NEW BIG ROOM IN MID LEVELS - SAI YING PUN MTR,447,Apartment,3,HK,Mid-Levels,5,Unknown,,5,150,Private room,1.0,1.0,20,1
40.98049,29.10792,"Cityloft 36, 2+1 Special Flat / Ataşehir",221,Boutique hotel,2,TR,,5,Unknown,,1,1125,Private room,2.0,2.0,19,2
45.66563,-73.53738,Wilner Hôtel,64,Condominium,3,CA,Rivière-des-Prairies-Pointe-aux-Trembles,5,Unknown,,1,1125,Private room,2.0,1.0,31,1
-23.010713029226924,-43.35433174362467,"FLAT EM  FRENTE  À  PRAIA DA BARRA, RJ  - BRASIL",459,Serviced apartment,2,BR,Barra da Tijuca,5,Unknown,,2,12,Entire home/apt,1.0,1.0,26,1
41.15336,-8.6208,Porto Downtown Apartment V,28,Apartment,2,PT,,5,Unknown,,3,1125,Entire home/apt,1.0,1.0,28,3
41.40151,2.17976,Cozy Room (Girls only) Quiet area/Sagrada Familia,30,Apartment,3,ES,Eixample,5,Unknown,,1,5,Private room,0.0,1.0,12,4
41.38028,2.1767,Perfectly located 2-bedroom place near Ramblas,46,Apartment,3,ES,Ciutat Vella,5,Unknown,,31,365,Entire home/apt,2.0,1.0,10,0
19.5891,-155.97073,Makana Kai,150,Other,3,US,Island of Hawaiʻi,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,18,0
41.17539,-8.68843,Matosinhos Beach Apartment,60,Apartment,2,PT,,5,Unknown,,2,170,Entire home/apt,3.0,2.0,25,0
41.07672,28.995,Residence/ 4 kişilik küçük tatlı bir ev :),111,House,2,TR,Şişli,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,16,0
21.3349,-158.12327,Amazing 12th floor 2BD Ko Olina Beach Villa,397,Condominium,3,US,Oʻahu,5,Unknown,,6,90,Entire home/apt,2.0,2.0,23,1
-22.92426936319266,-43.174889220604925,"AMAZED VISUAL  EXCELENTE LOCALIZAÇAO, ACONCHEGANTE",257,Apartment,2,BR,Glória,5,Unknown,,5,1125,Entire home/apt,1.0,1.5,22,10
45.48917,-73.56654,Desirable 1BR in Griffintown Floor #3 by Sonder,76,Apartment,3,CA,Le Sud-Ouest,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,31,1
41.05052,28.98644,ZT Homes Economic Suite,174,Serviced apartment,2,TR,Şişli,5,Unknown,,3,1125,Entire home/apt,1.0,1.0,21,0
22.29411,113.95179,Cozy 1-BR in Luxury Complex with a View,675,Apartment,3,HK,,5,Unknown,,1,15,Private room,1.0,1.0,19,2
41.37846,2.12242,Private room with sunny terrace of 200m2. 6,10,Apartment,3,ES,Les Corts,5,Unknown,,120,360,Private room,1.0,3.0,7,0
-33.89997,151.14333,Homely unit in a handy location,151,Apartment,3,AU,Dulwich Hill,5,Unknown,,1,7,Entire home/apt,1.0,1.0,13,0
-22.914875022919023,-43.217995815271564,"Chateau Tijucano (amplo, iluminado e tranquilo)",201,Apartment,2,BR,Maracanã,5,Unknown,,1,35,Entire home/apt,2.0,2.0,10,3
41.01278,28.9791,Family Room - Idylle Hotel,891,Boutique hotel,2,TR,Sultanahmet,5,Unknown,,1,1125,Private room,1.0,1.0,27,0
41.03262,28.65265,"Metrobuse,ulasima yakin lüks daire",142,House,2,TR,,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,14,0
22.32939,114.16699,精致双人套房@深水埗,518,Condominium,3,HK,Sham Shui Po District,5,Unknown,,1,365,Private room,0.0,1.0,15,0
-33.97352,151.24015,Modern room private balcony and bathroom,75,House,3,AU,Chifley,5,Unknown,,1,1125,Private room,1.0,1.0,10,0
41.145,-8.61342,Sucá Apartments - in the heart of Porto (Apt3),60,Apartment,2,PT,,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,39,1
41.38806,2.17625,Piso muy grande con 6 habitaciones en el centro,168,Apartment,3,ES,Ciutat Vella,5,Unknown,,32,1125,Entire home/apt,6.0,3.5,16,0
40.69545,-73.91967,"Nice Cozy Room in BROOKLYN, NYC, NY, Bushwick",33,House,3,US,Bushwick,8,Unknown,,3,23,Private room,1.0,1.0,24,166
45.52147,-73.54865,Dorion Village Montréal,70,Apartment,3,CA,Downtown Montreal,5,Unknown,,1,3,Private room,1.0,1.0,12,0
41.14372,-8.61529,Studio with a inner patio (with daily clean),100,Serviced apartment,2,PT,,5,Unknown,,1,4,Entire home/apt,0.0,1.0,25,0
41.37435,2.17143,"1Family Vacation Suite RAMBL Street, Port of Colom",45,Condominium,3,ES,Sants-Montjuïc,5,Unknown,,3,1125,Entire home/apt,1.0,1.0,13,0
-33.7995,151.0048,Close to EELS rugby club n CBD,14,Apartment,3,AU,,5,Unknown,,2,30,Entire home/apt,1.0,1.0,24,5
22.28548,114.14571,Spacious apt with 360-degree view in HK Island,1201,Apartment,3,HK,Sheung Wan,5,Unknown,,2,20,Entire home/apt,0.0,1.0,13,0
41.16738,-8.595790000000001,Stone Wall Apartment,79,Apartment,2,PT,,5,Unknown,,2,31,Entire home/apt,3.0,2.0,31,0
-33.83068,151.21983,Modern Apt minutes to city and beaches,109,Apartment,3,AU,Neutral Bay,5,Unknown,,2,14,Entire home/apt,1.0,1.0,14,6
-22.984446544659807,-43.200373532313,Bedroom & living room  in the best part of Ipanema,164,Apartment,2,BR,Ipanema,6,Unknown,,3,180,Entire home/apt,1.0,1.5,42,93
40.90622,29.05006,"süper manzaralı yazlık ,kışlık 2+1",148,Apartment,2,TR,,5,Unknown,,30,1000,Entire home/apt,3.0,1.0,12,0
45.50871,-73.67188,BEAUTIFUL PRIVATE ROOM 1 MINUTE FROM METRO STATION,25,Bed and breakfast,3,CA,Saint-Laurent,5,Unknown,,1,1125,Private room,1.0,1.0,14,0
22.31101,114.17018,A warm clean cozy room 乾淨有愛 @Temple Street 廟街 單人床,479,Apartment,3,HK,Mong Kok,5,Unknown,,1,1125,Private room,1.0,1.0,18,5
41.37467,2.14567,Room&Yard... Pl. España,38,Apartment,3,ES,Sants-Montjuïc,5,Unknown,,1,1125,Private room,1.0,1.0,17,0
-22.98191338947123,-43.1998704851129,"Ipanema, cozy room",560,Apartment,2,BR,Ipanema,5,Unknown,,1,1125,Private room,1.0,1.0,11,0
22.28057,114.18676,Kai 商务现代风小窝Y08~~~~~,550,Apartment,3,HK,Wan Chai District,5,Unknown,,28,365,Private room,1.0,1.0,13,0
41.38328,2.16545,Lovely en-suite bedroom in city center,69,Bed and breakfast,3,ES,Ciutat Vella,5,Unknown,,2,1125,Private room,1.0,1.0,19,2
41.38023,2.15743,★Exterior y céntrica★St Antoni A 2 min del Aerobus,35,Apartment,3,ES,Sant Antoni,5,Unknown,,3,20,Private room,1.0,1.0,15,6
41.392,2.1867,Cómoda habitación individual + baño privado,27,Apartment,3,ES,Eixample,5,Unknown,,32,179,Private room,1.0,3.0,20,0
41.03499,28.98009,★LAVANTA HOTEL★ SINGLE ROOM + BREAKFAST in TAKSIM,195,Hotel,2,TR,Taksim,5,Unknown,,1,30,Private room,1.0,1.0,12,0
-33.87127,151.16873,Spacious room with private floor in 3 story home,60,Townhouse,3,AU,Lilyfield/Rozelle,5,Unknown,,2,34,Private room,1.0,1.0,27,3
45.51921,-73.5837,2BR apartment on St-Laurent. Heart of the Plateau!,89,Apartment,3,CA,Le Plateau-Mont-Royal,5,Unknown,,2,1125,Entire home/apt,2.0,1.0,29,0
41.15003,-8.60257,Porto com Alma,45,Apartment,2,PT,,5,Unknown,,3,1125,Entire home/apt,2.0,1.0,31,0
22.32711,114.16669,Prince Edward-Sofa Bed,157,House,3,HK,Sham Shui Po District,5,Unknown,,3,5,Shared room,1.0,1.0,6,2
41.00728,28.8965,STUDIO FOR RENT 0+1 (1),221,Apartment,2,TR,,5,Unknown,,1,1125,Private room,0.0,1.0,13,0
41.37821,2.14932,Penthouse 3 bedrooms apartment B376,262,Apartment,3,ES,La Nova Esquerra de l'Eixample,5,Unknown,,1,1125,Entire home/apt,3.0,2.0,15,1
40.9943,28.8516,Sharing apartment,58,Apartment,2,TR,,5,Unknown,,1,1125,Shared room,1.0,2.0,12,0
22.28146,114.15659,Nice room available in central(ml9b),283,Apartment,3,HK,Central & Western District,5,Unknown,,29,1125,Private room,0.0,1.0,3,0
45.54149,-73.62825,Logement impeccable et tranquille,66,Condominium,3,CA,Villeray,5,Unknown,,5,10,Entire home/apt,2.0,1.0,12,0
41.03375,28.99228,180 Degree Bosphorus View Apt with Balconies,1698,Apartment,2,TR,Beyoglu,5,Unknown,,1,1125,Entire home/apt,3.0,2.0,32,0
22.307760000000002,114.16934,香港傳統唐樓@時尚空間 RA 房大雙人床,283,Condominium,3,HK,Yau Tsim Mong,5,Unknown,,28,1125,Private room,1.0,1.0,12,0
41.38497,2.17991,Amazing vintage art Work space in old city center,180,Guest suite,3,ES,Sant Pere/Santa Caterina,5,Unknown,,32,1125,Private room,1.0,2.0,62,0
41.03832,28.98162,Enjoy TAKSIM and SULTANAHMET !.. (2),316,Apartment,2,TR,Taksim,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,30,2
40.68331,-73.96568,Large 1-bedroom in Brooklyn,115,Apartment,3,US,Brooklyn,5,Unknown,,7,1125,Entire home/apt,1.0,1.0,11,6
41.07423,28.99161,Nezih bir ortam,148,Serviced apartment,2,TR,Şişli,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,12,0
41.02771,28.9729,"Comfortable Apartment, Next to Galata Tower",200,Apartment,2,TR,Karaköy,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,12,0
41.38294,2.165,THE MOST CENTRAL LOCATION OF THE City! PL1,65,Apartment,3,ES,Ciutat Vella,5,Unknown,,2,1125,Private room,1.0,2.0,24,2
22.29538,114.17262,3 Persons Room ( 3 人房內設有私人浴室),361,Guesthouse,3,HK,Yau Tsim Mong,5,Unknown,,1,30,Private room,1.0,1.0,11,0
45.52154,-73.55243,"1 Bdr Cozy condo,Five-Star Home,convenient,in DT!!",50,Apartment,3,CA,Gay Village,5,Unknown,,1,1086,Entire home/apt,1.0,1.0,33,1
40.67658,-73.93122,Big Private 4 bedrooms 1 bathroom Near Subway!,300,Apartment,3,US,Brooklyn,5,Unknown,,1,1125,Entire home/apt,4.0,1.0,31,30
41.37559,2.17075,"Near the RAMBLA, the double room at  SEASIDE PORT1",10,Condominium,3,ES,Ciutat Vella,5,Unknown,,4,1125,Private room,1.0,2.0,14,0
22.30238,114.17602,Downtown Comfort Room (Tsim Sha Tsui),479,Apartment,3,HK,Tsim Sha Tsui,5,Unknown,,2,1125,Private room,1.0,1.0,7,0
41.3784,2.16607,Air conditioned room,42,Apartment,3,ES,Ciutat Vella,8,Unknown,,2,1125,Private room,1.0,1.0,31,178
45.49556,-73.58053,Ensuite room @ heart of downtown,58,Apartment,3,CA,Downtown Montreal,6,Unknown,,3,1125,Private room,1.0,1.0,18,52
40.98795,29.145,Ataşehir,279,Apartment,2,TR,,5,Unknown,,1,19,Entire home/apt,,1.0,19,0
41.38724,2.12923,AMAZING PENTHOUSE IN BARCELONA,56,Apartment,3,ES,Les Corts,5,Unknown,,32,1125,Entire home/apt,2.0,1.0,13,0
22.36141,114.17814,《white lover》白色恋人 主题部屋 大围 旺角东,683,Apartment,3,HK,,5,Unknown,,1,100,Entire home/apt,1.0,1.0,12,0
22.31202,114.17146,Artsy Co-living 共住空間 (Double雙人) E 油麻地 Yau Ma Tei,283,Apartment,3,HK,Yau Tsim Mong,5,Unknown,,28,1125,Private room,1.0,2.0,13,1
-33.7513,151.29413,Dee Why Home with a View,266,Apartment,3,AU,,5,Unknown,,2,1125,Entire home/apt,2.0,1.0,36,5
